#	energy	diff_flux
#total integrated flux: 2.1358e-5 ph/cm^2/s

IP	LIN

DP	100.0	1.3582379251535867e-07
DP	158.48931924611142	6.356565757272482e-08
DP	251.18864315095797	3.000010849137003e-08
DP	398.1071705534973	1.4590947051503871e-08
DP	630.957344480193	6.718048568316246e-09
DP	1000.0	2.975827829216426e-09
DP	1584.893192461114	1.36450545796164e-09
DP	2511.886431509582	6.203811739640694e-10
DP	3981.0717055349733	3.145100179088803e-10
DP	6309.57344480193	1.5815080462101431e-10
DP	10000.0	7.473396089155372e-11
DP	15848.93192461114	3.834298252021184e-11
DP	25118.864315095823	1.748770955913043e-11
DP	39810.71705534969	8.934695367188829e-12
DP	63095.73444801943	4.35142068710067e-12
DP	100000.0	2.131373880968092e-12
DP	158489.3192461114	1.014247269805022e-12
DP	251188.6431509582	4.641951033443492e-13
DP	398107.1705534969	2.31640653428311e-13
DP	630957.3444801943	1.0762951343399007e-13
